train,train_pred
73.11629919999999,79.96453736659849
73.85654219999999,79.58662771501632
77.42123939999999,88.0224703438505
86.56627830000001,84.82619848093684
89.3986179,97.03822609306475
100.81355800000003,102.42771672634647
108.788973,110.98541977395276
120.61917300000002,120.36278400928687
129.23635199999998,128.41943471634227
133.799746,136.1549755419146
131.861291,127.66754431679462
138.647257,134.211225011633
141.200184,138.08007063685167
142.56527000000003,145.46567520583514
137.53792399999998,134.01750308879312
135.802689,136.21339647051437
140.77164800000003,136.48587471101317
134.141709,141.67218540607305
134.572079,134.06519639735123
134.497064,139.0276019582026
140.396958,136.71790881738755
141.863824,142.8910346058549
139.1914569,137.8369144086792
133.024029,131.73440839082238
134.28719400000003,131.76861650458042
129.57909400000003,129.41451084453465
135.394709,140.98776199973312
139.66654000000003,143.53588900868849
139.8477389,139.16801066186707
142.039729,122.07539581953046
140.10376699999998,140.57083692920085
125.55996189999999,118.40207932044173
71.68560379999998,68.16543973158873
23.3703468,22.96528564939389
5.9699004,8.774486380877804
0.0,0.9414558388891123
0.0,-1.73676669967179
0.0,1.173175387845557
0.0,-0.30813561361995667
0.0,-0.7824292853516792
0.0,0.5211273793661717
0.0,-0.2503608710309613
0.0,-0.32516758256963696
0.0,2.195133486081093
0.0,0.7660499780118375
0.0,0.02707559020187844
0.0,0.12522818928062263
0.0,0.019344834173741887
0.0,0.0020364117659159575
0.0,-0.0058961110230226765
0.0,-0.013827067980172192
0.0,-0.021757998141874513
0.0,-0.029688314462091192
0.0,-0.03761698366433475
0.0,-0.060620238930069625
0.0,0.0243605063695731
0.0,0.010665265005570301
0.0,-0.003063979980972853
0.0,-0.016826265514391814
0.0,-0.030621492870867684
0.0,-0.04000252930904624
0.0,-0.04000865012387944
0.0,-0.040014242858199545
0.0,-0.040020376965253845
0.0,-0.04002653647144783
0.0,-0.040032193738249955
0.0,-0.04941219828325005
0.0,0.035934722801743924
0.0,0.03592972167309583
0.0,0.03592423352764751
0.0,0.035919186858555996
0.0,0.03591415533104625
0.0,0.28344926883476296
0.0,-0.08813613920605334
0.0,0.08901273912525332
0.0,0.08378323216652861
0.0,0.07854852416893054
0.0,0.07330823329414127
0.0,0.017713794117663273
0.0,-0.028860615099137288
0.0,-0.07578479451744924
0.0,-0.02440894428549445
0.0,-0.07201045370996217
0.0,-0.034588625580448173
0.0,-0.013627252763564801
0.0,0.016593251272864595
0.0,0.046695844490883154
0.0,-0.008673091613617512
0.0,0.021189940660849338
0.0,0.0509309077682345
0.0,0.020208612078181254
0.0,-0.0011801065622933926
0.0,-0.022609349911016707
0.0,-0.04408035828081314
0.0,-0.06559224198715397
0.0,-0.0017917689209823173
0.0,-0.002574760438228463
0.0,0.00601819481898902
0.0,0.01461162441181374
0.0,0.023204592718317762
0.0,0.031797997731398464
0.0,0.04039254690901917
0.0,0.031017540438361024
0.0,0.03101754043836147
0.0,0.03101754043836147
0.0,0.03101754043836147
0.0,0.03101754043836147
0.0,0.028877624649670253
0.0,0.005062858275180826
0.0,-0.07101517002767466
0.0,-0.21917055699007282
0.0,-0.14472674201336133
0.0,0.7412461688790586
0.0,1.4401300897974334
0.0,0.9816868558464993
0.0,-0.871227603723645
0.0,-2.906694420999779
0.0,-3.4035210701871144
0.0,-0.21007302053089383
0.6818175000000001,2.1042071525393347
2.5444965,2.029580150138443
24.046555200000004,25.500457417351427
77.9264151,81.18961310273933
129.939416,127.86327985701637
141.750403,142.14600623570527
142.186959,142.77996970752213
138.605482,136.82384221757124
140.14492399999997,139.60062521013685
137.251323,138.51018421053433
136.014959,140.12815250114568
138.59516,138.75884573236678
137.150231,138.25756772797862
138.683186,137.64831883062226
137.02288900000002,136.95805179069822
138.21038400000003,135.9616017395176
137.212906,138.29980887061188
131.830842,134.67599846415007
132.209767,136.02697850986183
132.507224,131.3402880652171
127.79069900000002,127.64508117844473
129.450008,118.20944881300254
118.4296,124.05011464048512
101.16084800000003,99.37623391776215
76.496089,83.01357010860255
58.9680704,73.85128766722774
58.4733664,47.312761943310036
64.2611423,73.79791801690392
78.34428630000001,83.404307760147
93.2862639,94.68119773741648
101.652462,106.34653306604024
118.43177000000001,114.79688872961101
125.899356,124.09874613418454
137.209408,129.92293638208014
140.840047,141.0017547103681
141.94767,142.2646751717717
137.06665900000002,134.1833522758623
140.714077,140.04879932125365
141.419666,139.24854702909704
137.044644,142.36740476326574
138.078691,134.29073640423576
140.611812,142.15414403974572
138.542,134.5459792734736
135.30796300000003,140.6259885371782
141.941445,138.0068982550214
137.00421400000002,145.98775550868487
141.997603,137.72680278109453
137.258079,136.71778348424755
142.800939,136.49141570864
138.89181000000002,135.89871447478257
131.568341,139.5498533052806
130.766717,140.9668230571986
134.44995,131.66692419075977
137.841741,122.7665115030888
147.58616419999998,133.1463138056992
139.81671500000002,133.4114263871101
122.16573399999999,121.75093725399044
71.57434450000001,69.80196085768716
17.591802,25.8576657304655
6.897435300000001,10.081292188302612
0.0,2.004202431356461
0.0,5.037274487900147
0.0,-2.1588691679571888
0.0,-0.49872995400250275
0.0,1.4525332955027896
0.0,1.190050227003681
0.0,-0.32716137750690555
0.0,0.5682336016320142
0.0,-1.3796512596211348
0.0,1.431492932278247
0.0,-0.297569492594
0.0,0.3890587729154098
0.0,0.034954248236475305
0.0,0.025579241765817606
0.0,0.025579241765817606
0.0,0.025579241765817606
0.0,0.025579241765817606
0.0,0.025579241765817606
0.0,0.025579241765817606
0.0,0.04542921205017736
0.0,-0.010824318195671978
0.0,0.01814477958063465
0.0,0.046982496842561616
0.0,0.07568843543400927
0.0,0.005617672710996224
0.0,-0.03232892866171522
0.0,-0.06103486725316287
0.0,0.008769773109976509
0.0,-0.020199324666328344
0.0,-0.04929771510714209
0.0,0.006829228824502209
0.0,-0.002549008104606898
0.0,-0.0025522458474167564
0.0,-0.002555127404797908
0.0,-0.0025584135015894738
0.0,-0.0025617569776730242
0.0,-0.0025646571067290402
0.0,0.24787100284649055
0.0,0.06156096473458028
0.0,0.059241516897854396
0.0,0.056917554567581075
0.0,0.054590424623818024
0.0,0.05225937671478276
0.0,0.0312969388737665
0.0,0.01969942016473336
0.0,0.008092588934048628
0.0,-0.0035247436486924855
0.0,-0.015151449890365765
0.0,-0.026788171533490335
0.0,-0.022154284760953935
0.0,-0.008177660340469739
0.0,0.0057667963184520055
0.0,0.019678135774572336
0.0,0.03355824376236649
0.0,0.04740452667819106
0.0,0.01574315444825336
0.0,-0.006640764168431623
0.0,-0.029120224079087098
0.0,-0.05169607517734143
0.0,0.024276473287135225
0.0,0.0015137919472900663
0.0,-0.007861663921511663
0.0,-0.007862114585500901
0.0,-0.007861994078683932
0.0,-0.007862460695813311
0.0,-0.007862915125491199
0.0,-0.007862798286156103
0.0,-0.017237121056159044
0.0,-0.017235898290101748
0.0,-0.017234642190278926
0.0,-0.017233978155852814
0.0,-0.017232333420072354
0.0,-0.017231137166271004
0.0,-0.03317632861546782
0.0,-0.08767850124892052
0.0,-0.19124521876817102
0.0,-0.038152631396670245
0.0,0.7065757612902441
0.0,2.231198237399672
0.0,0.8161598568493611
0.0,-0.290940323739576
0.0,-1.9381539116837843
0.0,2.204159207974108
0.0,-0.34148320254099573
0.0,4.188113050061833
2.8600780000000006,-0.01668222467230862
20.9931896,16.94204843671517
81.9546951,81.49828409981963
126.18488499999998,132.32077281480952
139.998707,145.76751950005507
142.704996,138.02547793587235
145.142631,138.31349366462553
147.7428813,138.29632247829235
135.887716,140.59325583759627
137.55605500000001,134.0702090750751
135.751748,137.8346160408549
141.364414,136.4050133318663
141.178571,144.4589771066305
139.268971,142.9884059262916
134.333493,126.980379423671
136.184138,137.21419049816157
136.684186,135.1709129801533
132.38444500000003,136.34122209838227
129.111725,123.42426075126833
125.67188899999998,122.62482952139484
114.914742,106.0786892532199
100.02597,105.58436166540855
88.50523899999997,87.89839221795945
70.73167779999999,80.24288154327276
71.3115463,77.46145285309031
71.92939489999999,76.60175052875498
74.6773853,78.58337346798207
83.5405373,85.99498442170854
95.345847,96.40805727470331
104.7019799,109.06301132996178
111.5391933,113.9595773357181
120.58473399999998,120.68760177742367
135.98309799999998,132.8300456913105
142.538204,147.39974671268
145.96910100000002,146.0272080804549
139.994951,132.3011619136087
142.385053,138.2311866970163
142.368631,139.8292120607537
142.287149,144.98382260221584
140.2056489,139.92295849660283
138.40150200000002,140.90404352382436
140.744578,138.7851103513895
140.1378149,139.27075938802344
137.80035600000002,139.22574518144532
136.570651,139.43216275948214
133.776975,133.8532018315892
139.031144,137.92754421806282
139.90958700000002,139.95463178242701
142.79229400000006,143.8861522600269
140.81116,141.86792722221705
135.01525600000002,144.27923650075664
138.6021893,134.1223655160633
137.73660900000002,139.70125911690707
137.638488,131.3067970261837
132.15348600000002,134.27575871982583
118.406581,122.50137209250437
71.82357689999999,70.36164275893718
25.5660545,24.236706141279882
6.0,5.509508120427512
0.0,2.499194485713762
0.0,0.49416526079484946
0.0,2.403222373109255
0.0,-0.7274840317808344
0.0,0.3770166988058641
0.0,0.013060850904300203
0.0,-0.3469477927050679
0.0,-1.1407359283620675
0.0,2.283613436669823
0.0,0.57978148578264
0.0,0.08425333452731731
0.0,0.4157352372872518
0.0,0.34121251338488623
0.0,0.06264569381773066
0.0,0.0411630414750741
0.0,0.01957335785453873
0.0,-0.0021235683323928
0.0,-0.02392563256993485
0.0,-0.04583120309625022
0.0,0.05722828254158152
0.0,0.0709881222786426
0.0,-0.013927015396799636
0.0,-0.00023317019892976631
0.0,0.013428234263388461
0.0,0.027056301245093728
0.0,0.004055237703184389
0.0,-0.00960367877745183
0.0,-0.02329608834725594
0.0,-0.03702195408078879
0.0,-0.05077991780162572
0.0,0.03407162977626088
0.0,0.002685291206065532
0.0,-0.019427392559893786
0.0,-0.04164040199955599
0.0,-0.063953705938387
0.0,-0.0010130037893385513
0.0,-0.02352179254673903
0.0,0.2261863645997173
0.0,0.05931246691081782
0.0,0.076374553476525
0.0,0.09337804997134702
0.0,0.1103233770123957
0.0,-0.05516397917987925
0.0,-0.08143151592257558
0.0,-0.09838298167108084
0.0,0.06698110724904893
0.0,0.04991380829435377
0.0,0.03278931245320926
0.0,0.015608643830980817
0.0,-0.023503859992642262
0.0,-0.05336215580957626
0.0,0.015302179196057253
0.0,-0.014795107588946532
0.0,-0.045009408629712144
0.0,0.010013113769662407
0.0,0.030964131440293308
0.0,0.06117434044731773
0.0,0.005914226954483848
0.0,0.03588555389811221
0.0,0.06573698890401536
0.0,-0.00317638438031409
0.0,-0.012554194495580262
0.0,-0.012556645472273864
0.0,-0.012558511320341914
0.0,-0.012560924625403924
0.0,-0.012563763226445701
0.0,-0.012565683688563922
0.0,-0.021938890696868718
0.0,-0.02193706535439821
0.0,-0.021935286436489232
0.0,-0.021933517790999613
0.0,-0.02193173707848528
0.0,-0.02192993701571888
0.0,-0.07106587958420763
0.0,-0.07244417831249006
0.0,-0.18585295989827078
0.0,-0.07561590895202652
0.0,0.822566425622143
0.0,1.6334160520685423
0.0,0.8736539066059592
0.0,-0.732152814024194
0.0,-1.3055830526802996
0.0,-2.54817598138521
0.0,0.2126544714968439
0.0,2.2153614953699368
3.1830809,6.040820847924607
25.522859500000003,26.753721574040682
79.2803639,81.81125987089938
131.24074900000002,129.06445281649349
143.807937,142.9768530317926
144.0142396,144.49712687214426
140.85645800000003,141.94734668506948
140.458997,142.52644021117706
137.114836,135.05666488727346
140.80866300000002,138.97032642240143
139.59360530000004,137.35793688409788
135.28031000000001,145.05468507038285
136.354385,135.60092072027592
134.000825,139.19684884449154
146.099134,130.80522797607142
142.972717,149.5807794511079
143.68941699999996,137.48561672050712
132.815791,136.86273247923052
126.92544000000001,124.68097884883824
120.45110700000002,122.23058609867189
118.204318,110.81687628230986
108.27784799999999,108.80478887992543
97.00042400000002,95.08142160441001
79.2104472,85.22955442371294
72.45477819999999,73.87323817477404
59.19751460000001,66.70481341788481
69.4797892,79.27430022645443
72.72490230000001,75.34314825663309
80.15218490000001,84.06563006645226
100.757063,103.68935796172774
109.51015199999998,112.17663424808659
124.214359,120.81181806142312
138.820371,133.53562548018567
143.113568,140.5798068129679
146.70194500000002,137.04027783096484
140.191478,142.65700467520062
139.58997699999998,140.4040219303027
136.274931,139.48723573005623
135.52777099999997,134.75554814865663
140.066075,139.70135322479052
141.910093,144.03664482071602
139.967374,140.6906552977169
134.697745,137.94469460060836
134.585537,129.08465123985795
134.433589,136.31874353148012
133.54163200000002,133.5872968086793
131.19419960000002,135.6295578117512
136.77545600000002,135.31201662413002
131.379567,132.4775141547731
140.60484899999997,143.79351464779515
141.720135,150.44971190952052
140.381633,145.15861519350617
148.6603409,136.69918338994358
148.66707699999998,139.60153032052477
144.943002,141.36462447831076
126.495835,125.98619538336997
68.6281546,72.5331185767775
23.583617099999998,22.558426676004913
1.8865663,2.6659382887938534
0.5555559999999999,-0.6594824799217207
0.0,2.2116130017314717
0.0,2.8280030815949537
0.0,5.151939017708436
0.0,-2.523549385601454
0.0,-1.8810293323522647
0.0,-5.226707245918032
0.0,-1.0732258417172034
0.0,2.0627278725661267
0.0,0.3787807859522161
0.0,-0.3304233869283406
0.0,0.2625632133194542
0.0,0.16823771252639919
0.0,-0.005813660436779777
0.0,-0.005811061052074962
0.0,-0.005809298703034038
0.0,-0.005807292516929685
0.0,-0.005804728359632083
0.0,-0.005802972405274165
0.0,-0.016526806464264077
0.0,-0.01786346129146077
0.0,-0.01918655189546481
0.0,-0.020498314180360744
0.0,-0.02179695528431802
0.0,-0.023082032516480222
0.0,-0.06195322165087713
0.0,-0.006221890663383078
0.0,-0.03596443572860508
0.0,-0.06582814563678241
0.0,-0.09581137973946152
0.0,-0.1259126398535333
0.0,-0.13528897395198314
0.0,-0.056822206654755014
0.0,-0.05682299412679814
0.0,-0.056823892577533286
0.0,-0.056825258255055466
0.0,-0.05682608760864838
0.0,0.030943992065825654
0.0,-0.05674561500417186
0.0,-0.06598087081309423
0.0,-0.07523107656275396
0.0,-0.08449613522807997
0.0,-0.09377472675867438
0.0,-0.12429126986276451
0.0,-0.14548046052967134
0.0,-0.08824799603228684
0.0,-0.022422009958136258
0.0,-0.043750743130564373
0.0,-0.06512464977290033
0.0,-0.08331682720753353
0.0,-0.09213423754615047
0.0,-0.10094913674650385
0.0,-0.10976765070951
0.0,-0.11858413244461907
0.0,-0.12739963511149188
0.0,-0.13677486050408305
0.0,-0.1367750480941421
0.0,-0.1367739417864291
0.0,-0.13677548674399098
0.0,-0.13677439645416367
0.0,-0.13677448682417648
0.0,-0.14614949329483462
0.0,-0.14614949329483462
0.0,-0.14614949329483462
0.0,-0.14614949329483462
0.0,-0.16137043340790225
0.0,-0.16137043340790225
0.0,-0.17074522286316896
0.0,-0.17074489484081123
0.0,-0.17074460963180638
0.0,-0.17074559463653305
0.0,-0.17074532059417447
0.0,-0.17074506452053928
0.0,-0.1936821189321849
0.0,-0.2656703921882331
0.0,-0.42918123596693114
0.0,0.08746982229677425
0.0,0.5369733852807732
0.0,1.7395639600788377
0.0,1.1559491653129674
0.0,-1.1311623189315707
0.0,-3.601754950720302
0.0,-1.2971620936427648
0.0,1.9016879097319475
0.0,2.176210910446329
4.0396136,1.9146878091496689
26.6957891,25.599953145524083
78.51263200000001,80.64433763413199
124.73989900000001,125.35076606162858
138.651365,137.6924464878752
145.34194000000002,145.8618812561589
145.119394,139.55645386179629
139.65597,144.61845983733937
139.51975100000004,137.30871413339204
135.91331399999999,144.72470256286348
143.612875,138.2944531479581
135.769272,140.24068362694123
138.17843800000003,135.29848950497515
136.726788,133.68269713303326
137.13351100000003,138.3526835491709
130.44514900000001,134.2089873966417
130.981625,127.18647844638326
135.90102100000001,130.6444774442873
136.676118,139.18987304391817
128.12239499999998,128.27241106300684
121.944324,122.77242814184228
109.74387500000002,99.78752002833542
93.78876199999999,92.00646617276794
84.5983384,84.35675596059455
75.8092642,76.98880486343592
66.1508413,74.8257578047812
68.456012,77.3597520464808
70.88507740000001,71.64593140855345
81.9538233,81.5356826822417
101.532439,97.75443278566925
117.59044699999998,114.38139645839593
128.00688300000002,125.22973300405992
129.961271,130.63862994560918
136.95902799999996,134.6885293010804
141.711215,136.22621689806678
142.21884600000004,141.34486523918585
142.904491,141.1089084322068
140.57997099999997,142.75467458464212
141.396119,133.91516375339964
140.64238699999999,142.2466696045693
142.31739199999998,141.41575131472828
134.690392,141.54478580736034
138.32069429999999,135.6105072673193
136.95874,141.46345525687835
141.94439490000002,142.95924017566549
139.796486,139.1905682151765
143.11218100000002,144.5919425285936
140.62853900000002,137.13355143164003
136.365395,135.02490147281546
140.667553,135.89660272679592
139.66333999999998,148.2913447699366
135.997302,144.27123213481136
133.57173,132.01594375538482
136.708965,121.46725190984853
138.327515,138.32549777923305
117.92650299999998,119.06744481406045
72.39206099999998,70.80856230231251
27.224578400000006,27.286818325197913
6.081872000000001,6.826345042241641
0.7000000000000001,4.043205126278682
0.0,1.1827281114987258
0.0,2.397344623563338
0.0,-0.2406050857579345
0.0,0.3043953928965344
0.0,-0.04157745114269229
0.0,-0.514107479504756
0.0,-1.617561627753084
0.0,0.4901916682545293
0.0,1.026718069571741
0.0,-0.008149457163042939
0.0,0.10114528140537304
0.0,0.23662811763117864
0.0,-0.017717661264315065
0.0,-0.017713952866700744
0.0,-0.017710631495992057
0.0,-0.017707380800687123
0.0,-0.01770413415562544
0.0,-0.01770041830496094
0.0,-0.027068914446520598
0.0,-0.027062013555703146
0.0,-0.027055080415331556
0.0,-0.027048636162187112
0.0,-0.027041743707706623
0.0,-0.027034848728043404
0.0,-0.05778129279912614
0.0,0.019380567084782196
0.0,-0.0022071284810705194
0.0,-0.023902631272919805
0.0,-0.04570327774161953
0.0,0.017743955444765813
0.0,-0.026371295806176143
0.0,-0.061265151521020744
0.0,-0.09631083215648673
0.0,-0.1315074784709882
0.0,-0.08838313165902711
0.0,-0.03676411592145712
0.0,0.1930793047645909
0.0,0.004544485835807688
0.0,-0.18796520110137438
0.0,-0.04153525293956273
0.0,-0.0646567379631584
0.0,-0.08783162426691682
0.0,-0.09999859528384292
0.0,-0.1027691174969334
0.0,-0.10551731088595595
0.0,-0.1082448998160821
0.0,-0.11095054162544216
0.0,-0.11363336955134162
0.0,-0.13160038500801186
0.0,-0.06172295608917899
0.0,-0.07031372846778261
0.0,-0.07890467865951312
0.0,-0.0874951215449542
0.0,-0.09608505191823902
0.0,-0.02694176217444877
0.0,-0.035530716590635336
0.0,-0.04411929533403747
0.0,-0.052708693380893124
0.0,-0.061296755088450006
0.0,-0.06988492730344564
0.0,-0.08784837609157936
0.0,-0.09643619928028802
0.0,-0.10502335482646075
0.0,-0.11361146362075214
0.0,-0.12219892950895517
0.0,-0.1307856914304404
0.0,-0.11743854153987865
0.0,-0.09474637758453941
0.0,-0.07208332791731653
0.0,-0.049450119247445024
0.0,-0.02684692504761088
0.0,-0.004273922358240867
0.0,-0.021041221583285363
0.0,-0.028434684319863734
0.0,-0.03582932144126971
0.0,-0.043224655927568634
0.0,-0.05062112352246029
0.0,-0.058018273899324235
0.0,-0.05157582816915962
0.0,-0.03578549008135212
0.0,-0.020023246387184557
0.0,-0.0042889431496471175
0.0,0.011417582282309269
0.0,-0.22950847440682054
0.0,-0.04708480087931832
0.0,-0.10328337781120567
0.0,-0.08104624988133224
0.0,-0.05884117534343636
0.0,-0.036669468995508936
0.0,-0.014530222793331493
0.0,-0.0009919883536846363
0.0,0.021824935260237766
0.0,0.044545121201374105
0.0,-0.01818585418061014
0.0,0.004336319090671559
0.0,0.026758212294871964
0.0,0.05475041847688189
0.0,0.09175320837349998
0.0,0.029741828023845063
0.0,0.0659924278493289
0.0,0.10185576572545862
0.0,-0.045048477120239294
0.0,-0.06066152198327357
0.0,-0.0668469102449123
0.0,-0.07298081264034062
0.0,-0.07906551438327725
0.0,-0.08509998635837057
0.0,-0.09108561152495787
0.0,0.08728876786746209
0.0,0.09266608559582057
0.0,0.0980446506902144
0.0,-0.0789501864783424
0.0,-0.07357148429960292
0.0,-0.06819223813814013
0.0,-0.09648288130587357
0.0,0.06688537299023256
0.0,0.047793372047598925
0.0,0.028614851477956726
0.0,0.009350340670902124
0.0,-0.009998287442541276
0.0,0.002337807928837865
0.0,0.02394148718584388
0.0,0.045436991622267
0.0,0.06682117982189917
0.0,0.0880944270823556
0.0,0.10925554737503296
0.0,-0.09018722582735617
0.0,0.08449229985316897
0.0,0.07679970360729893
0.0,0.06910710782659457
0.0,0.06141605976222397
0.0,0.05372603782581731
0.0,0.04435542506292922
0.0,0.04435981812868084
0.0,0.04436419253044299
0.0,0.0443685960829554
0.0,0.04437295122177032
0.0,0.04437732106723269
0.0,0.013612443060396107
0.0,-0.007888754938053744
0.0,-0.029499028334285526
0.0,-0.051218264422688176
0.0,0.025596670495640517
0.0,0.0036642567913411916
0.0,0.021479365551621665
0.0,0.0485187765767674
0.0,0.07540586638109881
0.0,0.003494717755156973
0.0,0.030068301694616384
0.0,0.05648176646975189
0.0,0.034383672547388056
0.0,0.02161957661169378
0.0,0.008814667928783937
0.0,-0.004030641059726392
0.0,-0.016916340961044884
0.0,-0.029841222045639437
0.0,-0.02534296503660549
0.0,-0.011501445565084811
0.0,0.0023101129603668724
0.0,0.016089435012618836
0.0,0.029836919322638877
0.0,0.043552781562222975
0.0,0.03418458569742944
0.0,0.034191959904771085
0.0,0.03419925270836588
0.0,0.034206088094943965
0.0,0.03421395624940926
0.0,0.034221240219852955
0.0,0.024840775195869025
0.0,0.024835257394290267
0.0,0.024829781452534228
0.0,0.024824246237707737
0.0,0.02481929952982931
0.0,0.024813769306331945
0.0,-0.070051005931004
0.0,-0.05866174976083105
0.0,-0.06225031830333805
0.0,-0.15280959801033767
0.0,-0.16645236660989315
0.0,-0.17294723677519652
0.0,-0.026954485991272037
0.0,-0.049882387907982384
0.0,-0.07285774111383869
0.0,-0.11110230861332493
0.0,-0.11895116278442153
0.0,-0.14206747809818587
0.0,-0.12832761766440015
0.0,-0.10526017726760806
0.0,-0.0822397377365327
0.0,-0.0592674876966921
0.0,-0.03634300653208555
0.0,-0.013467271805950531
0.0,-0.03119233266684951
0.0,-0.039541680172044735
0.0,-0.04789099341882519
0.0,-0.05624033331878664
0.0,-0.06458933666397293
0.0,-0.07293808148182368
0.0,-0.11352281896064831
0.0,-0.1448414680731478
0.0,-0.17626812012774096
0.0,-0.20780305265645005
0.0,-0.239442676456612
