train,train_pred
4.689347008749785,4.554512532786303
4.80643854654267,4.744394246937542
4.915306224728681,4.808600759672766
4.956791519241019,5.203255899879912
5.075538201489294,5.156274000902489
5.18586631036671,5.11139566904848
5.194225431130101,5.311617835393932
5.248503408696738,5.31168307463062
5.1929643778496954,5.311748313867309
5.0808237288170375,5.311813553103997
5.00958976726393,5.060337177808215
4.937865903774692,5.060402417044903
4.8308958512338025,4.957765277054907
4.682483512996468,4.634394017649627
4.727585945820698,4.563287496327233
4.7094471658852095,4.614737422987627
4.747581974934467,4.6148026622243155
4.826036163539722,4.730983233110784
4.9816395407455305,4.731048472347473
5.058309188066704,5.157252589452813
5.06205082634954,5.112374257598804
5.222612211448974,5.112439496835492
5.44557765916699,5.312661663180945
5.616077206996487,5.529390978269073
5.738259614200793,5.824808914878198
5.843714994770837,5.791224471116228
6.000466707846795,5.791289710352917
6.027193521063674,6.082295472737188
6.082419349999766,6.128383603972168
6.05411188033522,6.128448843208856
6.047817966667047,6.088187487139148
6.034968625002246,6.088252726375837
5.964697179081837,6.065451716528052
5.762279804869187,6.0055911611632995
5.679372861763955,5.682922044473474
5.580689648135188,5.682987283710162
5.561115959294396,5.259128315259472
5.431706026041507,5.410631313895575
5.318353980224332,5.4723895062420045
5.371596063311338,5.1826846191359195
5.291283853346938,5.322247615330616
5.342829115793775,5.216464780607954
5.319677146210532,5.196783239449134
5.2531495322253825,5.230498161684479
5.1952586572447474,5.200967072185816
5.227232466916852,5.201032311422503
5.010233234159365,5.201097550659192
4.3349841908516895,4.94962117536341
3.9381550398631058,3.9775693482167362
3.8266327636108173,3.7091529752479193
3.739530370768587,3.4564262137140385
2.919969499337649,3.6555752580349554
2.912464367953581,3.068424596850501
2.9044944411872686,2.7610247298383337
2.895504942369674,2.9660024825695137
2.8859059362977595,2.9428805613142583
2.8758101944267542,2.949945650824079
2.8668252872802586,2.950010890060767
2.854613178429578,2.8388752900163734
2.8416926583452433,2.838940529253062
2.828988001725939,2.7964009942530708
2.8154150890614207,2.796466233489759
2.801984068159552,2.796531472726447
2.7810676057498624,2.7965967119631356
2.751818862192792,2.796661951199824
2.7227858139012233,2.796727190436512
2.69629715423313,2.660862725960737
2.67365714792502,2.660927965197425
2.6495230847642386,2.582074777205186
2.7512035505066947,2.5821400164418744
2.767936656838594,2.699936439445881
2.781792212409844,2.8244614221823254
2.795249869610438,2.8245266614190134
2.808560077382933,2.824591900655702
2.82175228255942,2.7973143435667067
0.0,2.7973795828033947
0.0,0.7151406423716566
0.0,0.1225034928449169
0.0,0.07221806603546277
0.0,-0.15832038964362027
0.0,0.01419300785722788
0.0,0.01425824709391632
0.0,0.014323486330604318
0.0,0.01438872556729276
0.0,0.0144539648039812
0.0,0.014519204040669198
0.0,0.01458444327735764
0.0,0.014649682514045637
0.0,0.014714921750734078
0.0,0.01478016098742252
0.0,0.014845400224110517
0.0,0.014910639460798958
0.0,0.014975878697486955
0.0,0.015041117934175396
0.0,0.015106357170863394
0.0,0.015171596407551835
0.0,0.015236835644240276
0.0,0.015302074880928274
0.0,0.015367314117616715
0.0,0.015432553354304712
0.0,0.015497792590993154
0.0,0.015563031827681595
0.0,0.015628271064369592
0.0,0.015693510301058033
0.0,0.01575874953774603
0.0,0.015823988774434472
0.0,0.015889228011122913
0.0,0.01595446724781091
0.0,0.016019706484499352
0.0,0.01608494572118735
0.0,0.01615018495787579
0.0,0.016215424194564232
0.0,0.01628066343125223
0.0,0.01634590266794067
0.0,0.016411141904628668
0.0,0.01647638114131711
0.0,0.01654162037800555
0.0,0.016606859614693548
0.0,0.01667209885138199
0.0,0.016737338088069986
0.0,0.016802577324758428
0.0,0.01686781656144687
0.0,0.016933055798134866
4.585164598398172,0.016998295034823308
3.580340417226381,4.07504991294125
3.4121257834326237,3.1658157189465848
3.447106458355215,3.1163973013000335
3.439955935715179,3.316994976907571
3.421253255935155,3.460267945007022
3.6714002815860165,3.4679964342131924
3.558613595700623,3.8879340765947172
3.557473092920435,3.5165728527042694
3.582456089194659,3.5166380919409574
3.5741806457958334,3.489808880989963
3.572177451538015,3.4606593804271513
3.74310925281518,3.5168338096510223
3.974233929979274,3.8883255120148466
4.628051951614978,3.9990443900912567
5.309124457065329,5.086270931894473
5.5767652855986,5.680142676334409
5.720069273742292,5.637081332471732
5.582404360402479,5.832441905570724
5.633702935895857,5.503504764436319
5.739139417419255,5.767128868266513
5.7736232379133705,5.774657562703396
5.882210715040582,5.774722801940085
5.966857871138757,6.076156039299942
6.061388053880952,6.0762212785366305
6.166821813909034,6.136212312374759
6.2934860927640095,6.171060438116575
6.35971689768704,6.159765747314811
6.453536099017588,6.5657166829626314
6.410095317277196,6.542915673114847
6.48109397789993,6.542980912351536
6.411077780205135,6.543046151588223
6.510443683575453,6.543111390824912
6.347075405698518,6.5212611942705845
6.209828429076872,6.521326433507273
5.953015849458589,6.082430643691227
5.824715978484568,6.012257531106016
5.789476842985091,5.689588414416191
5.812524746193923,5.691207427532883
5.944136975191721,5.562701394873209
6.08385360232241,6.036938511017246
6.130681828546935,6.096929544855374
6.211850056906303,6.172104265903586
6.222888241568258,6.160809575101823
6.282392854778032,6.160874814338511
6.336702960294024,6.138073804490727
6.374189897787751,6.544024740138548
6.319481871816228,6.5440899793752365
6.364404741140411,6.544155218611924
6.455314036839151,6.5442204578486125
6.509701518757433,6.544285697085301
6.531619179117667,6.5443509363219885
6.601787916305277,6.544416175558677
6.548066000978129,6.557550090790238
6.438453228110134,6.535699894235911
6.446943010622014,6.522696457477727
6.370753208001351,6.522761696714415
6.354453430549518,6.509580876533379
6.238319313277424,6.5096461157700665
6.258480083962595,6.083996385371745
6.271741274843023,6.084061624608433
6.19450912190917,6.139117632277738
6.184836591515151,6.139182871514427
6.131340739244103,6.139248110751115
6.098417514901809,6.110346684719859
6.115502930359986,6.075629037451421
6.003010752839041,6.110477163193236
5.666998531700262,6.015833721323357
4.992255373025206,5.693164604633531
4.3916510989004625,4.909439255491313
4.294383164132451,3.8519055462493026
4.106179991030051,3.4269547399156175
3.139144752991879,3.8218333975406726
3.120238858279375,3.114040908772905
3.1139232038180893,2.803414731746013
3.106410306240914,2.787009389689595
3.0982285665860116,3.090653989172942
3.089396526848823,3.047354047917229
3.079561619154824,3.047419287153917
3.0702699634026533,3.0474845263906056
3.0603102410287244,3.0755723529266406
3.0504773582309372,3.075637592163329
3.040253888902843,3.0757028314000174
3.0300993384375006,3.0757680706367054
3.026880219685105,3.112802017911724
3.0245199706609536,3.112867257148412
3.0223750397673457,3.1129324963851004
3.020295741177134,3.112997735621789
3.0182963865654973,3.113062974858477
3.0165726737724854,3.1131282140951653
3.0282338745381656,2.9599049101075185
3.0402595360257725,2.959970149344207
3.05240023054928,3.11332393180523
3.064126088308784,3.113389171041918
3.075965661002474,3.1134544102786066
3.087894407305466,3.1135196495152946
0.0,3.076616180713653
0.0,1.4086259451921932
0.0,0.3776107000386224
0.0,0.31421225137858233
0.0,0.13040002250613947
0.0,0.023587457940337675
0.0,0.023652697177025672
0.0,0.023717936413714114
0.0,0.023783175650402555
0.0,0.023848414887090552
0.0,0.023913654123778993
0.0,0.02397889336046699
0.0,0.024044132597155432
0.0,0.024109371833843873
0.0,0.02417461107053187
0.0,0.024239850307220312
0.0,0.02430508954390831
0.0,0.02437032878059675
0.0,0.024435568017285192
0.0,0.02450080725397319
0.0,0.02456604649066163
0.0,0.024631285727349628
0.0,0.02469652496403807
0.0,0.02476176420072651
0.0,0.024827003437414508
0.0,0.02489224267410295
0.0,0.024957481910790946
0.0,0.025022721147479388
0.0,0.02508796038416783
0.0,0.025153199620855826
0.0,0.025218438857544268
0.0,0.025283678094232265
0.0,0.025348917330920706
0.0,0.025414156567609147
0.0,0.025479395804297145
0.0,0.025544635040985586
0.0,0.025609874277673583
0.0,0.025675113514362025
0.0,0.025740352751050466
0.0,0.025805591987738463
0.0,0.025870831224426905
0.0,0.025936070461114902
0.0,0.026001309697803343
0.0,0.026066548934491784
0.0,0.02613178817117978
0.0,0.026197027407868223
0.0,0.02626226664455622
0.0,0.02632750588124466
5.721687862814899,0.02639274511793266
4.278583493228761,4.927307803537971
3.870186192061507,3.860009065342408
3.709197038356993,4.042130254743891
3.679471092930275,3.278865272804432
3.5631366082439007,3.586072173685102
3.7999908938663185,3.418924509422187
3.7586811959549586,3.8143251249215404
3.7615680691284004,3.8143903641582284
3.7411000073742118,3.8413500535826
3.7146129081838275,3.8706297942002084
3.6885821034470694,3.8145860818682933
4.01785844978535,3.8146513211049817
4.316169585022033,4.032047731377436
5.1760617932521065,4.511114135050465
5.800470904776304,5.305561231205488
6.136619828801224,6.091940004225135
6.213581934707183,6.459799995582795
6.1316182865308235,6.3476189598713635
6.227884553714291,6.204328591121602
6.214195818911748,6.180063452779555
6.318081078081683,6.1459025128933185
6.3415260200525925,6.145967752130007
6.490924140404791,6.551918687777827
6.451347979955093,6.551983927014516
6.445066888772739,6.552049166251203
6.425973590615537,6.552114405487892
6.4777359231205285,6.55217964472458
6.6485538537283055,6.530329448170253
6.679772911014271,6.5434633634018144
6.706377234901005,6.765058563270827
6.692305009586069,6.7651238025075155
6.600838737471205,6.765189041744204
6.455710394823703,6.530478260930843
6.313974948391271,6.517474824172658
6.175693883102773,6.078578795938032
6.252116052171387,6.049677369906776
6.21828784909044,6.078709274411409
6.210618479789511,6.092020811484401
6.334488732446907,6.147076819153707
6.47428847872183,6.553027754801528
6.52431476317916,6.5530929940382165
6.6424905901514375,6.553158233274904
6.813884225754436,6.566292148506466
7.118245175059814,6.831946148119131
7.22225840870078,7.184277222164168
7.339094685585715,7.229948597722878
7.249908850844677,7.267948617080416
7.186398133670861,7.268013856317104
7.122364173565199,7.054514222812093
7.1328107568617565,7.056860651013626
7.08183305090842,7.056925890250314
7.042605817301616,7.035712271302187
6.97180870161308,7.035777510538876
6.873846848419482,7.008129450977957
6.746585082765028,6.76090789364482
6.686183076958004,6.730730212959633
6.574079951082663,6.730795452196322
6.5391904290206995,6.509330730800686
6.486101219090742,6.419152868917379
6.5728510748120135,6.419218108154068
6.488754171190087,6.532304959558115
6.32872200695194,6.519301522799929
6.302061156214771,6.093651792401608
6.225296078901979,6.093717031638296
6.095983414008823,6.08053597303868
5.9930995741454485,6.030097958338601
5.737083802956929,6.025228171406466
5.086303153840985,5.702559054716641
4.389860594392252,4.870013209968954
4.1689058599284,4.0543805408041536
4.062141878268586,3.5922234423180632
2.942328322280065,3.6517623153209255
2.922967030980308,3.123435358856015
2.9099968257376956,2.6595204895931763
2.8993486899957013,2.667330786174301
2.8876904284843383,2.961669461480478
2.876304131431985,2.857533711709216
2.88194351354853,2.8575989509459045
2.8809457231899605,2.857664190182593
2.8794153480395357,2.857729429419281
2.8781876105445003,2.8577946686559694
2.8762617378977606,2.8578599078926574
2.874571092086886,2.857925147129346
2.8538180408192635,2.8579903863660343
2.834750060144016,2.8154508513660432
2.8160474571322136,2.8155160906027317
2.797522053385479,2.8155813298394197
2.7793707182912795,2.815646569076108
2.761343589774638,2.815711808312796
2.7473133490256507,2.8157770475494845
2.7337606315259775,2.6799125830737096
2.7203484408232503,2.6799778223103976
2.7062000275971894,2.707385887675092
2.6920705455813048,2.6011898735548464
2.6779838827413567,2.601255112791535
0.0,2.6013203520282233
0.0,0.7157408275567967
0.0,0.07521849851040407
0.0,0.024933071700949494
0.0,-0.16730391608262574
0.0,0.03298190802344747
0.0,0.03304714726013547
0.0,0.03311238649682391
0.0,0.033177625733511906
0.0,0.03324286497020035
0.0,0.03330810420688879
0.0,0.1211738462206764
0.0,0.13096417929891757
0.0,0.07368760449446787
0.0,0.0697376364405069
0.0,0.06980287567719534
0.0,0.06986811491388334
0.0,0.06993335415057178
0.0,0.06999859338725978
0.0,0.07006383262394822
0.0,0.07012907186063666
0.0,0.07019431109732466
0.0,0.0702595503340131
0.0,0.0703247895707011
0.0,0.07039002880738954
0.0,0.07045526804407798
0.0,0.07052050728076598
0.0,0.07058574651745442
0.0,0.07065098575414241
0.0,0.07071622499083086
0.0,0.07078146422751885
0.0,0.0708467034642073
0.0,0.07091194270089574
0.0,0.07097718193758373
0.0,0.07104242117427217
0.0,0.07110766041096017
0.0,0.07117289964764861
0.0,0.07123813888433705
0.0,0.07130337812102505
0.0,0.07136861735771349
0.0,0.07143385659440149
0.0,0.07149909583108993
0.9868027602078102,0.07156433506777837
0.9826890254157393,0.18319826365077985
0.9788193572704396,0.14852877693531985
0.0,0.11868225965650492
0.0,0.8711267971033374
0.0,0.824089585015563
4.8944725114314105,0.8670303525878222
3.8079714222521606,3.924506785672167
3.539069376100514,3.94686714228709
3.455055798755005,3.175341075791051
3.4934048273258242,3.422299303709533
3.421819058985705,3.737829695209862
3.523093404751088,3.43067602518294
3.4258290205908133,3.5352965136338
3.4143242330884394,3.4869158128527884
3.39127461511547,3.486981052089477
3.3727430290448965,3.448811699842095
3.371025693817505,3.3613935926165337
3.7596424625390825,3.3614588318532217
4.081518750298567,3.819631721369909
4.869822337225085,4.2770819045686945
5.62167941787244,5.105059832060693
5.953155727356249,5.885999323616717
6.0847653601213825,6.273957285936901
5.824963178254635,6.178874915462896
5.786175900320453,5.7962800041716305
5.7303847624510125,5.772014865829583
5.8423546087231655,5.731753509759875
5.904301366939728,5.580381228015728
6.013960815658617,6.054618344159765
6.071095016295018,6.09501017870285
6.214375061758253,6.155001212540979
6.516975428603078,6.178489408244342
6.638338311522459,6.584440343892163
6.753480278086294,6.597574259123724
6.7320868882415,6.796303209908263
6.701710740040144,6.796368449144952
6.694623228540052,6.7745182525906245
6.632641585414465,6.761337432409588
6.591007267703142,6.5398727110139525
6.547786110200643,6.539937950250641
6.39689678383386,6.526934513492456
6.495164964579509,6.526999752729145
6.386372642502552,6.527064991965832
6.588840781613369,6.527130231202521
6.6106624504829625,6.553510205851806
6.625257410773257,6.57549088087951
6.830699436450235,6.553640684325183
6.7576827694297235,6.8412101197288635
6.803933733336204,6.762055064013159
6.873460711489396,6.8061791029935
6.9333420988373,6.850341288946497
7.02342295916327,7.002561927505695
7.067423244258661,7.079057010644971
7.098238323139363,7.122708504001532
7.233539753661225,7.12277374323822
7.397610298497917,7.254760273826227
7.464894474898878,7.57651130407854
7.547241779120734,7.576576543315229
7.505166074445852,7.578985914021644
7.406517927171871,7.579051153258332
7.378881156925869,7.539861250283106
7.389333105351957,7.21824069850417
7.332009101580163,7.218305937740857
7.301581979235313,7.218371176977546
7.372752113437916,7.133674319809204
7.265794466358937,7.218501655450922
7.258228022673714,7.255477905429798
7.178410840832681,7.133870037519269
7.05487995585998,7.1314109008404305
6.997274093801264,7.045889592225556
6.915286799566155,6.9631573041490125
6.786983978758653,6.715935746815877
6.4227521864352,6.685758066130689
5.588131735577197,6.406355722664741
4.955343354864138,4.98026777891803
4.673059475916946,4.555544066280939
4.5879376471309365,3.7283268767761726
3.2382203643306813,3.5957333959963815
3.2028084528012912,3.221196734655525
3.175304195202308,3.1008869366989145
3.1476969070192324,2.667294306238986
3.1214176550713892,3.109442889339161
3.0953859582693024,3.0661429480834483
3.095703485740357,3.066208187320137
3.0946178373687196,3.0662734265568248
3.093186453117949,3.09436125309286
3.092045924570149,3.094426492329548
3.0905531716582746,3.0944917315662366
3.089340619583551,3.094556970802925
3.081116589246395,3.094622210039613
3.075635260430311,3.0946874492763015
3.0704470647785413,3.0947526885129895
3.0651640691289908,3.094817927749678
3.0597714239749645,3.0948831669863663
3.054272176896222,3.1319171142613844
3.0180872151144764,3.131982353498073
2.9837145719213543,3.132047592734761
2.9505415371750994,2.9788242887471146
2.916764480368001,2.978889527983803
2.883723014563005,2.9288731565408646
2.851330465492965,2.8681024680527147
0.0,2.8255629330527237
0.0,1.0226498354783464
0.0,0.38796721189917793
0.0,0.24646903560852218
0.0,-0.08995301839819758
0.0,0.07854493339342206
0.0,0.0786101726301105
0.0,0.07867541186679894
0.0,0.07874065110348694
0.0,0.07880589034017538
0.0,0.07887112957686337
0.0,0.07893636881355182
0.0,0.07900160805024026
0.0,0.07906684728692825
0.0,0.0791320865236167
0.0,0.0791973257603047
0.0,0.07926256499699313
0.0,0.07932780423368158
0.0,0.07939304347036957
0.0,0.07945828270705801
0.0,0.07952352194374601
0.0,0.07958876118043445
0.0,0.07965400041712245
0.0,0.07971923965381089
0.0,0.07978447889049933
0.0,0.07984971812718733
0.0,0.07991495736387577
0.0,0.07998019660056377
0.0,0.08004543583725221
0.0,0.08011067507394065
0.0,0.08017591431062865
0.0,0.08024115354731709
0.0,0.08030639278400509
0.0,0.08037163202069353
0.0,0.08043687125738197
0.0,0.08050211049406997
0.0,0.08056734973075841
0.0,0.0806325889674464
0.0,0.08069782820413485
0.0,0.08076306744082329
0.0,0.08082830667751129
0.0,0.08089354591419973
0.955290310270558,0.08095878515088772
0.948703902407857,0.19259271373388964
0.9448865036963552,0.15792322701842965
0.0,0.1280767097396147
0.0,0.8805212471864472
0.0,0.8334840350986723
4.625065429728818,0.876424802670932
3.629118903746783,3.9339012357552767
3.4254098672322995,3.152840035420584
3.398728851250257,3.136289526251816
3.4050698632570375,3.3720161529320465
3.3646433142416616,3.4137618473765596
3.5910260044234206,3.370461846516202
3.464554354802403,3.42457240531008
3.498258999419427,3.6056888392145847
3.4723667324903076,3.5448214421902864
3.4747173209522737,3.544886681426975
3.4746387605556333,3.544951920663663
3.8096833336611278,3.5450171599003513
4.135958832795219,3.916508862264176
4.71221974919652,4.286476354651803
5.356399082803482,5.114454282143802
5.720516363773093,5.7083260265837374
5.904965049281568,5.960617380093497
5.9380115530749435,6.1833596117465675
5.979832254719445,6.128408810181254
6.193182745518617,6.1180465744423564
6.361462141482778,6.198917592182462
6.655553316987979,6.593508597791831
6.7287283460232254,6.606642513023393
6.861249893499438,6.828237712892404
6.922755703719439,6.8494955027882725
7.049469022508115,6.872244839315
7.0436762125311825,7.105848229339042
7.1030517917199205,7.087211915231004
7.239371053482545,7.130863408587565
7.341562355856763,7.216515195675816
7.2384326929155804,7.26291517841226
7.1755981851145,7.193867163101829
6.911627323925658,7.072259295191301
6.654626843693392,6.723242541324961
6.495499655170919,6.47153490000745
6.437987018593648,6.358578288658201
6.1917853341197375,6.358643527894889
6.13742699625376,5.968644527629625
6.134939711218918,6.068661987783061
6.2186969339850275,6.081973524856053
6.368223748600303,6.111005429360685
6.526910658159333,6.571947133441124
6.636161257513716,6.572012372677812
6.694230314365407,6.585146287909373
6.792880081825184,6.806741487778385
6.9140120740163455,6.806806727015074
6.908766779335815,6.873112276920708
6.896057339153102,6.859931456739671
6.938237032552199,6.85999669597636
7.026223474280063,7.012217334535558
7.174366514001822,7.0887124176748335
7.315347425736028,7.2179504588829575
7.319571870459676,7.287128952666765
7.432681987987447,7.264415680856089
7.566480005276539,7.586166711108403
7.677772011314564,7.663289788785033
7.583616702625295,7.626444017279534
7.520531665464236,7.626509256516222
7.4671573364080555,7.588771799524883
7.323775541668551,7.479941736942724
7.094448535748055,7.1583211851637865
6.917998180456161,6.985513404228356
6.739201690675786,6.72513447918892
6.584180785295841,6.694956798503734
6.517781758149547,6.473492077108098
6.476899571824137,6.415619694274474
6.122321388948515,6.438463682977105
5.521219601403547,5.736903575076342
4.840127631730237,5.411260425030804
4.47502337842848,4.550865621314001
4.337509293848653,3.9467242985084523
3.0299766838614133,3.303765212374352
2.997351136681395,3.0073058673176747
2.9704226724497556,2.567130537141655
2.944532181517114,2.679552297567556
2.9186001443097673,3.0305399723263236
2.8929044121155805,2.937158539600274
2.8952853721204366,2.8763878511121237
2.8986233834865067,2.876453090348812
2.901611347582899,2.8765183295855006
2.9052624111828695,2.8765835688221886
2.9091333068550393,2.876648808058877
2.9136764946546467,2.987914886576647
2.904567618528966,2.9879801258133356
2.898911132272982,2.876844525768942
2.893966213171015,2.87690976500563
2.889276705418751,2.8769750042423183
2.884779165818092,2.8770402434790063
2.8804999443878687,2.8771054827156948
2.876186624003787,2.877170721952383
2.872548554986158,2.834631186952392
2.869204840902134,2.8346964261890806
2.8648455952123917,2.8347616654257686
2.8605435468999874,2.834826904662457
2.856436609970653,2.8348921438991455
0.0,2.8349573831358335
0.0,0.7527184427040954
0.0,0.1180356999156369
0.0,0.255863485691632
0.0,-0.08055856831508823
0.0,0.08793938347653185
0.0,0.08800462271322029
0.0,0.08806986194990829
0.0,0.08813510118659673
0.0,0.08820034042328473
0.0,0.08826557965997317
0.0,0.08833081889666161
4.376151771067718,0.08839605813334961
3.2695892443461414,3.8234716828833437
3.0089735068595993,3.202593852662024
0.0,2.1958483969657747
3.1424769464407016,2.6798934872099247
2.8711946624051725,2.3574256181526025
2.855528379833822,3.0310744617846805
0.0,0.48265930951898817
2.9944763178260607,2.8152706636772464
2.8101047537072827,2.2710746410931417
2.800622895690381,2.8576424174611392
0.0,0.5538489592834295
2.9177947071208052,2.8155316206239993
2.7669426018300767,2.394953124183684
2.7587112641180744,2.721973730300074
0.0,0.5286444277963445
2.8508601491581675,2.8157925775707526
2.724962107729671,2.4546151972897157
2.719086331667636,2.7495774835725104
0.0,0.15333341857183314
2.788137448128815,2.77052211261771
2.685036013855164,2.454876154236469
2.6810178878850413,2.7498384405192633
0.0,0.13539564695718465
2.7381176063913846,2.771851780845286
2.6480927870272466,2.183338646888233
2.6435605434414406,2.643838203713728
0.0,0.13565660390393752
2.694600633924225,2.772112737792039
2.6115858457775416,2.1835996038349865
2.6064618574262055,2.625900655616497
0.0,0.13591756085069084
2.659479391824768,2.772373694738792
2.5782900913410884,2.2119286115238888
2.5749033997452817,2.578508213155387
0.0,0.039635205724689815
2.674698411192587,2.772634651685545
2.5518321062465423,2.231527297090217
2.5787844099989012,2.5201711360182966
2.4884598977507757,0.09932223193108625
2.4761957497844316,2.696885485737057
